name,version,workspace,observedRuntimeImport,observedPrograms,observedSubpaths,entryTypeEvidence,typeStatusAtObservedImports,autoRefusalsAtObservedImports,parentContexts,typedParentContexts,ownDeclarationFiles,shippedTsFiles,shippedJsFiles,nativeAddonFiles,root,manifestSha256
css.escape,1.5.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/css.escape@1.5.1/node_modules/css.escape,77766896bc04668e5777b54038a30ba198cc1eb317c1675e29781d67499e6055
cssesc,3.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/cssesc@3.0.0/node_modules/cssesc,23f134be44f2877c298ca56c5464ebbe190ddb49c3ce9b82be3c73a64512d014
cssom,0.5.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,23,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/cssom@0.5.0/node_modules/cssom,f9babfc8744f2ed28a3661c14d6d8a0a015bdf437c52f996f5cc6111cb400237
csstype,3.2.3,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,0,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/csstype@3.2.3/node_modules/csstype,c818b74a9bc1556488b7ec2a65399224738f6619228f9a6491c5c02ca91f849e
data-uri-to-buffer,4.0.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,1,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/data-uri-to-buffer@4.0.1/node_modules/data-uri-to-buffer,ad4f90a737ab5d8af4dad265e9218456e3779ca5beb70df38dd5feecf80121dd
debug,4.4.3,False,False,,,js-or-native-no-declaration-found,,,5,0,0,0,4,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/debug@4.4.3/node_modules/debug,ea8e33d63fe5f3a4c36609b6c3df8e2ef1f8b8ba2fc3a2e1e53cb27291f384af
debug,4.4.3,False,False,,,type-surface-resolved-in-at-least-one-context,,,16,16,0,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/debug@4.4.3+759ce506b1ed1a42/node_modules/debug,ea8e33d63fe5f3a4c36609b6c3df8e2ef1f8b8ba2fc3a2e1e53cb27291f384af
decimal.js,10.5.0,False,True,redcode/redcode,decimal.js,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/decimal.js@10.5.0/node_modules/decimal.js,780248da2fba35ca6a3aef1f98936d312407307984a0e4ccd5f150ffa74f4914
default-browser,5.5.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/default-browser@5.5.0/node_modules/default-browser,8241ca1bc81c4fd951091c7f471bd226b83d0bcbf1892f770280432a746e4635
default-browser-id,5.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/default-browser-id@5.0.1/node_modules/default-browser-id,33d93cd9f507c701ecf0551213ddd0f22fba3ee958be14c4ef7045be79520f3c
define-lazy-prop,3.0.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,1,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/define-lazy-prop@3.0.0/node_modules/define-lazy-prop,178f70857bc4e5186ba8efb7a1e7d93d1c821fbf3bd3651f885dad08505fa795
denque,2.1.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,1,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/denque@2.1.0/node_modules/denque,b84d3e7e26500d9a9ebbe103b627bda007049fa7f0672ceae96533992cc2fc9c
depd,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,3,0,0,0,2,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/depd@2.0.0/node_modules/depd,5a3659bcc2e47b25ebf9f23f38eb9452a58920bfe4b59410bfa6fe84639a3b99
depd,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,3,0,0,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/depd@2.0.0/node_modules/depd,5a3659bcc2e47b25ebf9f23f38eb9452a58920bfe4b59410bfa6fe84639a3b99
deprecation,2.3.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,3,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/deprecation@2.3.1/node_modules/deprecation,ad213ece58278ff08b72192fbf6a717dead0c53ea3bc776d3a8ee75c44c70263
dequal,2.0.3,False,False,,,type-surface-resolved-in-at-least-one-context,,,3,3,2,0,6,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/dequal@2.0.3/node_modules/dequal,a41e430cd3d990700f1544c5ffece552449ab758d778fa34ad5458cf6ec35d6b
detect-libc,1.0.3,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/detect-libc@1.0.3/node_modules/detect-libc,bb418f4fa450f8a418f8fc46c33727edef55aefd54c43ec6a9421a65ca8d9827
detect-libc,2.1.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,1,0,4,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/detect-libc@2.1.2/node_modules/detect-libc,ee88e5b954fdf3a8480b1d01ef767d68d8ca2c6da269f58c5cf1c5550e9aa2a7
detect-libc,2.1.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,1,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/detect-libc@2.1.2/node_modules/detect-libc,ee88e5b954fdf3a8480b1d01ef767d68d8ca2c6da269f58c5cf1c5550e9aa2a7
devlop,1.1.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/devlop@1.1.0/node_modules/devlop,fbb56102cf3bd0e07a8075bfda80825b3ccd78a37642c92cef54a55fbed709dd
diff,8.0.2,False,True,redcode/lildax | redcode/redcode,diff,type-surface-resolved-in-at-least-one-context,own-declarations,,4,4,42,0,45,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/diff@8.0.2/node_modules/diff,4cebf1659e3fed340461fed72dbe5145dda4d211c15d15e77839d1c6716e063c
diff,8.0.3,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,42,0,45,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/diff@8.0.3/node_modules/diff,35b083dc3430465fbe066129e12debeb5416474e1db71abf7a8db9997789aeed
diff,9.0.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,42,0,45,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/diff@9.0.0/node_modules/diff,1c625fe9bba43722c8d8fbd8c2b70edcab5473d75f8d66a862f9800b415aa014
dns-packet,5.6.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,6,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/dns-packet@5.6.1/node_modules/dns-packet,928c17d2ec39fab9d35ab67187005c55795a279f66cf42ba97679b1d41bf63dd
dom-accessibility-api,0.6.3,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,10,0,22,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/dom-accessibility-api@0.6.3/node_modules/dom-accessibility-api,1ef49d957023e0148718606544902a002b29c794ec3938b6840bcfa42654edb0
dom-serializer,2.0.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,4,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/dom-serializer@2.0.0/node_modules/dom-serializer,098603e7fee62c07fb392e31dae4dc151a3e03c72555ce1f9182011fbf898501
dom-serializer,3.1.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,2,2,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/dom-serializer@3.1.1/node_modules/dom-serializer,82dcf82f2014284b51039db7009f53c7f2182fe48a6fb14e8da122b11fa7f9ee
domelementtype,2.3.0,False,True,redcode/redcode,domelementtype,type-surface-resolved-in-at-least-one-context,own-declarations,,5,5,2,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/domelementtype@2.3.0/node_modules/domelementtype,4ddf28a1e60ae7ec15f62cda0d72eb06bcae05b3819942d971c841b7cc0b6930
domelementtype,3.0.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,3,3,1,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/domelementtype@3.0.0/node_modules/domelementtype,6aef69cf18e284cbda52541d945e839b99163f537f4d53c0764bb2d1be2b179e
domhandler,5.0.3,False,False,,,type-surface-resolved-in-at-least-one-context,,,4,4,4,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/domhandler@5.0.3/node_modules/domhandler,cbb42a446eef285863e04158c7f269e0e7b8e868c1042d6845e996d760f7376c
domhandler,6.0.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,3,3,2,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/domhandler@6.0.1/node_modules/domhandler,2132f2aabc2f6628cb99040c66a2a4378e30a1df05130e7c706eea7576c38ffe
dompurify,3.3.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,2,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/dompurify@3.3.1/node_modules/dompurify,adb66977a989631efdb391b9a1411af170dd05ffdc76bf87a2e22cff39ee3890
domutils,3.2.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,16,0,16,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/domutils@3.2.2/node_modules/domutils,9a04689cc67f52e9f7323e0dd4d18c8cbe68744c3373ad524d133ddf12bf99ab
domutils,4.0.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,8,8,8,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/domutils@4.0.2/node_modules/domutils,574c1892db5635787664a6da36fb37081496d8dbba6d32e21413805fcae20899
drizzle-orm,1.0.0-rc.2,False,True,redcode/lildax | redcode/redcode,drizzle-orm | drizzle-orm/sqlite-core | drizzle-orm/bun-sqlite | drizzle-orm/effect-core | drizzle-orm/migrator | drizzle-orm/relations | drizzle-orm/cache/core/cache-effect | drizzle-orm/cache/core/cache | drizzle-orm/cache/core/types | drizzle-orm/effect-core/errors | drizzle-orm/effect-core/logger | drizzle-orm/effect-core/query-effect | drizzle-orm/entity | drizzle-orm/migrator.utils | drizzle-orm/session | drizzle-orm/sql/sql | drizzle-orm/sqlite-core/dialect | drizzle-orm/sqlite-core/query-builders/select.types | drizzle-orm/sqlite-core/session | drizzle-orm/utils | drizzle-orm/query-builders/query-builder | drizzle-orm/selection-proxy | drizzle-orm/sqlite-core/query-builders/query-builder | drizzle-orm/sqlite-core/table | drizzle-orm/sqlite-core/view-base | drizzle-orm/subquery | drizzle-orm/sqlite-core/subquery | drizzle-orm/query-builders/select.types | drizzle-orm/runnable-query | drizzle-orm/sqlite-core/query-builders/update | drizzle-orm/sqlite-core/utils | drizzle-orm/sqlite-core/columns/common | drizzle-orm/column | drizzle-orm/table | drizzle-orm/view-common | drizzle-orm/sqlite-core/columns | drizzle-orm/sqlite-core/query-builders/select | drizzle-orm/sqlite-core/indexes | drizzle-orm/sqlite-core/query-builders/insert | drizzle-orm/sqlite-core/query-builders/delete | drizzle-orm/sqlite-core/view | drizzle-orm/_relations,type-surface-resolved-in-at-least-one-context,own-declarations,its shipped JS looks minified,4,4,1260,0,1261,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/drizzle-orm@1.0.0-rc.2+acca00c0605fee6a/node_modules/drizzle-orm,774a38e0d1daeb86f7e87949ddc4f118bbb9cdad495d8f811bf9769f2df0a11a
dunder-proto,1.0.1,False,False,,,types-or-ts-files-present-but-root-unresolved,,,1,0,2,0,5,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/dunder-proto@1.0.1/node_modules/dunder-proto,24df71008e4225c858f389dd2728b76cf66b752256d42a38ed7930aacae7fe2b
dunder-proto,1.0.1,False,False,,,types-or-ts-files-present-but-root-unresolved,,,1,0,2,0,5,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/dunder-proto@1.0.1/node_modules/dunder-proto,24df71008e4225c858f389dd2728b76cf66b752256d42a38ed7930aacae7fe2b
ecdsa-sig-formatter,1.0.11,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/ecdsa-sig-formatter@1.0.11/node_modules/ecdsa-sig-formatter,f8c0805a13487310192db6ae04452c4315f5538ae87d7bc20de2904902c34027
ee-first,1.1.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/ee-first@1.1.1/node_modules/ee-first,a4eece6ff6b38bf7ac107323f381cc60500097a9cbdd473f5d5b45e68822cb89
ee-first,1.1.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/ee-first@1.1.1/node_modules/ee-first,a4eece6ff6b38bf7ac107323f381cc60500097a9cbdd473f5d5b45e68822cb89
effect,3.22.0,False,True,red-skills/dev | red-skills/castle-mcp | red-skills/rsp,effect,type-surface-resolved-in-at-least-one-context,own-declarations,,13,13,362,362,724,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/effect@3.22.0/node_modules/effect,6ad88e5360e572ce8c3447bff558debd2c839f20dd023294a71cf7ba892c5583
effect,4.0.0-beta.83,False,True,redcode/lildax | redcode/redcode,effect/Effect | effect | effect/unstable/http | effect/unstable/cli/Command | effect/unstable/cli | effect/unstable/httpapi | effect/unstable/process | effect/PlatformError | effect/unstable/encoding/Sse | effect/Option | effect/Context | effect/Fiber | effect/Function | effect/Layer | effect/Scope | effect/Semaphore | effect/Stream | effect/unstable/reactivity/Reactivity | effect/unstable/sql/SqlClient | effect/unstable/sql/SqlConnection | effect/unstable/sql/SqlError | effect/unstable/sql/Statement | effect/Cause | effect/Exit | effect/unstable/process/ChildProcessSpawner | effect/Array | effect/Deferred | effect/FileSystem | effect/Path | effect/Predicate | effect/Sink | effect/unstable/process/ChildProcess | effect/unstable/observability | effect/unstable/socket/Socket | effect/unstable/http/HttpClientError | effect/JsonSchema | effect/unstable/http/HttpServerResponse | effect/unstable/encoding,type-surface-resolved-in-at-least-one-context,own-declarations,,18,18,413,413,413,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/effect@4.0.0-beta.83/node_modules/effect,527b918a3a636a90e5416c1fb3729ecf4d8bb2da21d05410839738255af57921
electron-to-chromium,1.5.364,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,5,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/electron-to-chromium@1.5.364/node_modules/electron-to-chromium,7cdf7f2b73e27590b56530ed0679333dfbbda5e4c571ef074ff1b65a544e9858
emoji-regex,10.6.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/emoji-regex@10.6.0/node_modules/emoji-regex,ad8b9ae5582e5b85ae571a30a733fd8f3fd7951530122efd4f93342fe0995b11
encodeurl,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/encodeurl@2.0.0/node_modules/encodeurl,5df10798f4b086da95c24180d7519fa4f68e2057a48e2ff6b76b91d6ffed1e9b
encodeurl,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/encodeurl@2.0.0/node_modules/encodeurl,5df10798f4b086da95c24180d7519fa4f68e2057a48e2ff6b76b91d6ffed1e9b
engine.io-client,6.6.5,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,54,0,57,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/engine.io-client@6.6.5+759ce506b1ed1a42/node_modules/engine.io-client,316ec2b9965375f077bf72eb9dd366480916a1b9fbecbe394e77cb1f28bcf615
engine.io-parser,5.2.3,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,14,0,14,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/engine.io-parser@5.2.3/node_modules/engine.io-parser,1424a9e48ed5141c78bfc5e1316fc482c9c9f3975665152cbf081c39d8d0255c
entities,4.5.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,16,0,16,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/entities@4.5.0/node_modules/entities,c92f657f679669a91bc32cd98f0b4812b3f4a9c6f3b3af3022a70cb25b7efc7c
entities,6.0.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,18,12,18,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/entities@6.0.1/node_modules/entities,2b110e5a5a7a7bcbc843b885105a952630299cb1a7817b4b321d69479cfa7086
entities,7.0.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,24,11,24,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/entities@7.0.1/node_modules/entities,b33b5d3fd4a8e196d3245c10ebb8feb2e076fc8d392f99a1050377d6e2b8b641
entities,8.0.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,11,11,11,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/entities@8.0.0/node_modules/entities,86e28ac6361377a9c0a82dc7ce849b16bfcc6b13d862c563bbf9b3fe9267773a
env-paths,2.2.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/env-paths@2.2.1/node_modules/env-paths,b92833e5851ec53bd4cd8093f6099d0c6e6818c4374ec1d09aa25d4f9ba91ec4
es-define-property,1.0.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,1,0,2,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/es-define-property@1.0.1/node_modules/es-define-property,3a2cb30dae30a96705dcd9aa2d5fb190cf8200f27badccfa5a81a4374e5708b4
es-define-property,1.0.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/es-define-property@1.0.1/node_modules/es-define-property,3a2cb30dae30a96705dcd9aa2d5fb190cf8200f27badccfa5a81a4374e5708b4
es-errors,1.3.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,8,8,7,0,8,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/es-errors@1.3.0/node_modules/es-errors,1a0a0bcccc76b915cb64073317312840cf6363e9144b96f406d0059774dd5278
es-errors,1.3.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,9,9,7,0,8,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/es-errors@1.3.0/node_modules/es-errors,1a0a0bcccc76b915cb64073317312840cf6363e9144b96f406d0059774dd5278
es-module-lexer,2.3.2,False,True,redcode/lildax | redcode/redcode,es-module-lexer,type-surface-resolved-in-at-least-one-context,own-declarations,its shipped JS looks minified,1,1,2,0,7,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/es-module-lexer@2.3.2/node_modules/es-module-lexer,6ac33aba7ed35abf79f1bfa12f39563369cb2b5ffa25bd7b7982e9554c7de4af
es-object-atoms,1.1.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,4,0,5,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/es-object-atoms@1.1.2/node_modules/es-object-atoms,e4b7882975d10c68457945c883e1060d0b058af5b1216215c872263f42e12fc9
es-object-atoms,1.1.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,4,0,5,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/es-object-atoms@1.1.2/node_modules/es-object-atoms,e4b7882975d10c68457945c883e1060d0b058af5b1216215c872263f42e12fc9
esbuild,0.25.12,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/esbuild@0.25.12/node_modules/esbuild,cb7d5b1fe478f8cbaae566a86031b6fdf5f7d444354f35d1cb3cba9adf6d2935
escalade,3.2.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,4,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/escalade@3.2.0/node_modules/escalade,acd22b264ecbea162e320a360dab0ad0f3e5438fa4382288df844fa08b484e73
escape-html,1.0.3,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/escape-html@1.0.3/node_modules/escape-html,bd320a3e9d23249f5f7d3ce72f2fa426e28a6b2704bd2b281d0c92806a1f5223
escape-html,1.0.3,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/escape-html@1.0.3/node_modules/escape-html,bd320a3e9d23249f5f7d3ce72f2fa426e28a6b2704bd2b281d0c92806a1f5223
esprima,4.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,3,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/esprima@4.0.1/node_modules/esprima,860df2e62153db26b370badf352d95edbf18e1eb54bdc2a479429b97155205b2
esprima,4.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,3,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/esprima@4.0.1/node_modules/esprima,860df2e62153db26b370badf352d95edbf18e1eb54bdc2a479429b97155205b2
etag,1.8.1,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/etag@1.8.1/node_modules/etag,836b9a5dd1c6af638f4602e83e2568277f9ab1f457db0b95d949c2a4ddb0462a
etag,1.8.1,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/etag@1.8.1/node_modules/etag,836b9a5dd1c6af638f4602e83e2568277f9ab1f457db0b95d949c2a4ddb0462a
events,3.3.0,False,False,,,js-or-native-no-declaration-found,,,0,0,0,0,24,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/events@3.3.0/node_modules/events,878ad3687fef7efe3757c1872a3af998c95197129a7445d632486a9591ee542e
eventsource,3.0.7,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,2,4,2,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/eventsource@3.0.7/node_modules/eventsource,99cec0bc0f4919b5de13302b0ce28cb0dd966b316cd2c961e0e7c73f884f7524
eventsource,3.0.7,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,2,4,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/eventsource@3.0.7/node_modules/eventsource,99cec0bc0f4919b5de13302b0ce28cb0dd966b316cd2c961e0e7c73f884f7524
eventsource-parser,3.1.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,4,5,5,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/eventsource-parser@3.1.0/node_modules/eventsource-parser,dc49a3ed4248062335c63998cc4c2bc5e6cb7f2411d1c1a6dadb35d029f7e8bb
eventsource-parser,3.1.0,False,True,redcode/redcode,eventsource-parser,type-surface-resolved-in-at-least-one-context,own-declarations,,15,15,4,5,5,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/eventsource-parser@3.1.0/node_modules/eventsource-parser,dc49a3ed4248062335c63998cc4c2bc5e6cb7f2411d1c1a6dadb35d029f7e8bb
execa,8.0.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,9,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/execa@8.0.1/node_modules/execa,e1dc4eb80afb5035c527026ceb7eb570080b6d2f548395690fcbbc0069a2c95c
exponential-backoff,3.1.3,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,10,14,10,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/exponential-backoff@3.1.3/node_modules/exponential-backoff,c3076cc23aa8d9f5123900305b9c174af612bfef91211c658ab914611dd86fa8
express,5.2.1,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,7,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/express@5.2.1/node_modules/express,2980b885bad92f757a2d44674e905cf875867d5685111d8ab8f285635b11367d
express,5.2.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,0,0,7,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/express@5.2.1+759ce506b1ed1a42/node_modules/express,2980b885bad92f757a2d44674e905cf875867d5685111d8ab8f285635b11367d
express-rate-limit,8.5.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,3,0,2,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/express-rate-limit@8.5.2_express@5.2.1/node_modules/express-rate-limit,f252237f91138358b31b097b6032c76aa8e42bb11f1b5fd02bbf5e25adf77b49
express-rate-limit,8.5.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,3,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/express-rate-limit@8.5.2+b0f3a86dd27d18e5/node_modules/express-rate-limit,f252237f91138358b31b097b6032c76aa8e42bb11f1b5fd02bbf5e25adf77b49
extend,3.0.2,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/extend@3.0.2/node_modules/extend,8d891b3f00bead114c4741d8a594e7aaa59114f53782ec9a9319a619709dc14f
extend-shallow,2.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/extend-shallow@2.0.1/node_modules/extend-shallow,c9c30569136a689a038356c1e4a5bb711f3520407d364cd96381ab009a8cd985
extend-shallow,2.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/extend-shallow@2.0.1/node_modules/extend-shallow,c9c30569136a689a038356c1e4a5bb711f3520407d364cd96381ab009a8cd985
fast-check,3.23.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,470,0,471,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/fast-check@3.23.2/node_modules/fast-check,b994e87a5691e4edb1eead91c23093b86149bcb73c0af5e55f3593d16e1b35d4
fast-check,4.8.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,4,0,3,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/fast-check@4.8.0/node_modules/fast-check,9785d44448b0df1f46d5dec45281447b5f82b587b3ad2cb9ea39ac2e518dfe6b
fast-decode-uri-component,1.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,3,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/fast-decode-uri-component@1.0.1/node_modules/fast-decode-uri-component,ebdbe738d2ac40389ca3b8b60ae72c248e7293bb5fcffcf2ada794877c0de54a
fast-deep-equal,3.1.3,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,4,0,4,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/fast-deep-equal@3.1.3/node_modules/fast-deep-equal,a5c63940db0260739be9e2ac67f3aac268df4db5770420ee4e34e493152f97d2
